zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775625905.4611554,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.461332,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.461503,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4616735,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4618418,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4620109,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4623156,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4625971,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4627924,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4630039,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4632,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4633827,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4635658,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4639292,654,10.111.197.48,204.79.197.203,6,128,1,53957,443,PA
1775625905.464138,54,10.111.197.48,195.175.179.113,6,128,1,50463,443,A
1775625905.4644747,54,10.111.197.48,195.175.179.113,6,128,1,50463,443,A
1775625905.464718,54,10.111.197.48,195.175.179.113,6,128,1,50463,443,A
1775625905.4649231,54,10.111.197.48,13.107.6.158,6,128,1,62894,443,A
1775625905.4651127,54,10.111.197.48,20.86.94.139,6,128,1,62895,443,A
1775625905.4652975,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4654715,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.465643,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4658184,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4659963,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.466175,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4663494,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4665298,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4667091,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4668846,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4670534,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4672182,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.467381,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4675467,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4677134,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.46788,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4680457,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4682124,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4683747,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4685397,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4687035,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.468867,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4690287,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.46919,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4693508,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4695156,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.469676,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4698498,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.470014,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4701746,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4703388,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4705026,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4706664,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.470828,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4709892,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.471151,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.47131,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4714682,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4716275,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4717894,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.471947,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.472107,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4722667,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4730403,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.473461,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4736452,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4738243,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4739957,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.474172,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4743536,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4745214,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4747021,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4748795,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4750702,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4754956,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4759464,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4764795,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4768615,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.477152,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4774282,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4777083,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4779804,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4782407,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4785166,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4787834,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.47904,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4792964,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.479556,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4798045,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4800527,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4803042,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4805791,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.480835,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4810858,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4813366,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4815881,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4817712,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4819474,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.482111,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4822707,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4824672,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4826467,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4828205,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4829957,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4831629,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4833355,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4835992,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.483855,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4841216,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.484377,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4846556,1393,34.104.35.123,10.111.197.48,6,55,1,80,51642,A
1775625905.4849277,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4851787,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4854257,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4856699,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4859123,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4861581,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4864154,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4866722,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4869127,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.487158,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4874046,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.487653,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4878962,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4881442,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4883952,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.488652,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4889011,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4891741,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4894216,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4896648,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4899094,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4901514,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4903917,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4906924,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4909627,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4914486,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4919422,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4925842,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4928663,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4931555,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4934313,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4937103,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.493974,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4942358,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4945114,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4947848,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4951057,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4953737,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4956272,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4958963,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.496152,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4964108,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.4966698,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.4968472,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4970105,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.497183,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4973514,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4975164,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.497691,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4978623,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4980366,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.498208,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4990306,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.499531,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.4999957,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.500302,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5006049,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5008817,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5010586,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.501228,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5013983,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.501565,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5017476,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.501919,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5020845,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5023358,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5026734,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5029392,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5031662,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.503382,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5035539,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5038385,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5041242,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5043936,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5046785,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5049574,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5052102,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5054743,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.505644,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5058205,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5060043,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5064209,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.506647,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5068343,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5071285,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5074055,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5076,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.507929,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.508207,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.508488,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5087516,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5090148,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5092707,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5095332,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.509834,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5101073,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5103652,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5106199,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5108893,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5111556,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5114112,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5116758,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5119863,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.512251,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5125015,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.512753,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.513025,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5132825,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5135403,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5139685,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5144393,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5148726,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5153918,58,8.8.8.8,10.111.197.48,1,110,1,0,0,None
1775625905.5157208,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.516067,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.516284,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5165799,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5168526,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5171099,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5173697,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.517643,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5179083,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5181956,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5184605,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5187347,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5190032,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5193105,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5195894,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5197747,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5199506,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5201192,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5202875,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5204496,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5206199,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5207884,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5209515,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5211127,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5213819,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.521746,1393,10.111.197.48,195.175.178.73,6,128,1,50061,443,PA
1775625905.52197,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5221496,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5223336,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5225189,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5227487,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5229812,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.5231645,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.523331,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625905.523618,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5238953,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5241697,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.524539,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5250447,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5258534,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.526192,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5264895,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5267782,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5270562,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5273788,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5276432,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5279205,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5281854,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5284503,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.528716,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.528981,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5294561,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5299368,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5305715,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.531137,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5314214,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5316913,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5319812,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5322664,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5325572,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5328183,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5331,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.533355,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5336165,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5338676,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5341117,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5343754,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5346212,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5348718,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5354652,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5357244,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5359716,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5362904,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5367846,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5372777,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5375834,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.537858,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5381181,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.538377,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5386357,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5388896,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5391595,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5394115,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5396793,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.539955,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5402038,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5404704,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.540733,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5409913,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5412445,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5415006,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5417619,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5420086,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5422637,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5425167,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.542774,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.543037,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5432868,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5435402,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.54379,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.544045,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5442927,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5445654,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5448487,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.545128,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.545409,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5456662,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5459194,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5461788,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5464385,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.546723,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.546992,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5472493,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5475078,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.547765,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.5481496,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.5484,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625905.548646,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625905.548901,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
